id,area,name,type,type2,Lat,Lon,totalcar
KK10,內湖區,台灣聯通山仔頂停車場,2,,25.06535862145143,121.5933098967654,72
KK11,內湖區,統順福德停車場,2,,25.06237528984306,121.58482691067918,15
KK12,內湖區,叭叭房西湖四停車場,2,,25.08196774526552,121.56756399841164,46
KK13,內湖區,叭叭房西湖三停車場,2,,25.081940844598115,121.56782052573976,25
KK15,內湖區,行善路平面停車場,2,,25.06522576257272,121.58629406045122,49
KK16,內湖區,福安停車場,2,,25.066377836722697,121.59814220191619,16
KK17,內湖區,國泰潭美停車場,2,,25.06322771041948,121.5852831799695,98
KK18,內湖區,長揚停車場康樂站,2,,25.075653529061082,121.62279230073842,84
KK19,內湖區,停車棧東湖站,2,,25.06901442259734,121.61237814367128,18
L2,南港區,研究院路平面停車場,2,,25.044954219373103,121.61473304801724,9
L34,南港區,南港遠東智慧科學園區管理委員會停車場,2,,25.05487603823437,121.59160061205232,26
L35,南港區,龍昌大樓機電管理顧問股份有限公司忠孝營業處,2,,25.04647100113749,121.58670670130076,20
L36,南港區,南港區行政中心地下停車場,2,,25.054610182423446,121.6067289848671,9
L5,南港區,福山平面停車場,2,,25.04539661690132,121.61594107639911,49
L51,南港區,玉成停車場,2,,25.04609369310332,121.58385441371395,49
L52,南港區,轅鑫成功停車場,2,,25.056035198503952,121.5930586892751,119
L53,南港區,衛生福利部附設停車場,2,,25.05021060015268,121.59539513934611,31
L54,南港區,嘟嘟房玉成2站停車場,2,,25.04609369310332,121.58385441371395,49
L56,南港區,助安南港停車場,2,,25.054981639045312,121.59752516517189,43
L57,南港區,威京尊龍停車場,2,,25.05377317215839,121.60048398138873,90
L58,南港區,助安168南港(二)停車場,2,,25.0553814887106,121.59658406861459,2
L72,南港區,南港園區二期停車場,2,,25.0587018981888,121.61217163659522,231
L85,南港區,便利停車場南軟站,2,,25.058151604758645,121.61369519853895,102
L86,南港區,便利停車場南港站,2,,25.056059324224282,121.6124885283578,49
L93,南港區,南港高中停車場,2,,25.05281045364053,121.59315804811318,30
L94,南港區,台北南港展覽館停車場,2,,25.05582711601467,121.61888554826076,633
L95,南港區,嘟嘟房經貿一站停車場,2,,25.0580886847707,121.61931229570304,505
L96,南港區,嘟嘟房經貿二站停車場,2,,25.060221380634257,121.61768140521642,782
L97,南港區,南港經貿三站停車場,2,,25.060227482998066,121.61636723945612,82
L98,南港區,南港停車場,2,,25.048218828557978,121.61605209728678,4
L99,南港區,應安168昆陽停車場,2,,25.048969539337705,121.58592658815776,94
LA02,南港區,鼎晟停車場(八德場),2,,25.0506481226831,121.58102317767799,20
LA04,南港區,玉成二站停車場,2,,25.046582922756777,121.58392257263554,4
LA06,南港區,聯永物業股份有限公司南港新天地站,2,,25.0470992444148,121.58235449516611,70
LA09,南港區,成德國中運動中心停車場,2,,25.04492161930812,121.58771034444055,25
LA16,南港區,嘟嘟房南港園區站停車場,2,,25.05922964536986,121.6136329472885,27
LA17,南港區,南港軟體工業園區第三期地下停車場,2,,25.05739346764743,121.61444388464786,42
LA19,南港區,沃瑪企業有限公司玉成站,2,,25.051873508429328,121.58202423421578,30
LA21,南港區,TIMES南港路停車場,2,,25.053866901995573,121.60861049055688,31
LA22,南港區,舊莊區民活動中心停車場,2,,25.041350662268286,121.61947071590576,24
LA23,南港區,大榮貨運停車場,2,,25.0580180718084,121.60378257354127,128
LA24,南港區,晟晁爵士停車場,2,,25.055675476110636,121.60414494004529,96
LA25,南港區,晟晁青春停車場,2,,25.05606796440138,121.60416313712653,38
LA26,南港區,莒錩昆陽停車場,2,,25.052192612700765,121.59294874136508,17
LA27,南港區,應安新昆陽停車場,2,,25.049777189752923,121.58589583339898,41
LA28,南港區,成福路停車場,2,,25.041469672743144,121.58657779051656,21
LA29,南港區,重陽停車場,2,,25.061417209274804,121.61231115594738,27
LA30,南港區,中信金融園區地下停車場,2,,25.058750142036935,121.61604954235095,149
LL05,南港區,昆陽捷運站旁平面停車場,2,,25.049449286041316,121.58900447860935,124
LL06,南港區,Times經貿二路,2,,25.060551404245114,121.61529695872915,41
LL08,南港,日月亭松山車站停車場,2,,25.049299006340842,121.58113519060227,320
LL09,南港區,便利停車場園區站,2,,25.05930895824312,121.61369251852787,100
LL1,南港區,中信金融園區B、C棟地下停車場,2,,25.05906389865562,121.61515478956215,198
LL10,南港,映東騰停車場,2,,25.04831965432268,121.59383021048008,51
LL2,南港區,台北市南港區胡適國小地下停車場,2,,25.042462190228818,121.61755699392323,47
LL3,南港區,舊莊停車場,2,,25.041143026340723,121.61836674822838,12
LL4,南港區,中視停車場,2,,25.055298366593114,121.60033809524704,43
LL5,南港,嘟嘟房南港經貿3站停車場,2,,25.06022887863324,121.61677234282863,50
LL6,南港,南港62號公園臨時平面停車場,2,,25.05049103831679,121.59009829405757,100
M002,文山區,水源快速道路高架橋下停車場,2,,25.003927600377622,121.53524346993633,176
M008,文山區,景文平面停車場,2,,24.99049809875495,121.54046208803739,55
M009,文山區,萬慶街平面停車場,2,,24.993459585088715,121.53816318630123,23
M010,文山區,保儀路平面停車場,2,,24.984375046924892,121.5659888723227,44
M011,文山區,永建市場旁平面停車場,2,,24.988173787895995,121.55132003923123,18
M014,文山區,萬芳八號公園停車場,2,,25.002986559245432,121.56071849039836,109
M015,文山區,和興路平面停車場,2,,24.98484561156232,121.54856438220773,22
M016,文山區,國家考場大樓地下停車場,2,,24.98714180391787,121.54935907984132,136
M018,文山區,協和上城停車場,2,,24.985775167924228,121.56066084518086,31
M019,文山區,驛林交通股份有限公司興隆站,2,,25.001521445932152,121.55144586702696,48
M020,文山區,萬芳醫院附設停車場,2,,24.999850444224077,121.5579803392689,255
M021,文山區,仙岩停車場,2,,24.999316710867607,121.54933994718273,49
M023,文山區,忠順停車場,2,,24.98484318377021,121.55861796468488,5
M026,文山區,景新大樓地下停車場,2,,24.99001059615514,121.54203363161635,44
M027,文山區,木農停車場,2,,24.988703310969072,121.5698871540702,48
M032,文山區,宏和停車場,2,,24.998504933667643,121.5566759815431,48
M033,文山區,麗園停車場,2,,25.01073856115765,121.53662561899867,36
M034,文山區,興安停車場,2,,24.999005896998863,121.54911601667416,48
M038,文山區,義芳第二停車場,2,,25.001856549068332,121.54292541640599,150
M041,中山區,TIMES民權西路,2,,25.062400513065747,121.51919301292887,46
M044,文山區,義芳第三停車場,2,,24.999833676121614,121.54634198675733,50
M045,文山區,景興國小停車場,2,,24.996249148556895,121.54833988134729,27
M047,文山區,永安藝文館停車場,2,,24.984388381243704,121.56873487646347,59
M048,文山區,光輝停車場,2,,24.984631711294355,121.55615783606558,14
M049,文山區,忠順超市停車塔,2,,24.984358901184553,121.56297990474162,42
M052,文山區,便利停車場萬盛站,2,,25.005214160596687,121.54237455415918,22
M053,文山區,義芳第五停車場,2,,25.00055950546365,121.54359880605935,20
M054,文山區,興福國民中學停車場,2,,25.00496527000325,121.55015524750542,27
M057,文山區,木柵永建停車場,2,,24.98782517005627,121.55097325333894,17
M058,文山區,賀達忠順停車場,2,,24.984500448496327,121.56313622333406,10
M059,文山區,興隆停車場,2,,24.995489545638193,121.55999013150893,2
M060,文山區,益彩國際股份有限公司-燦坤停車場,2,,24.992507614015196,121.54335567052703,18
M906,文山區,靜心連雲社區停車場,2,,24.998540224269053,121.54536163126113,47
MA61,文山區,群旺企業社景隆營業所,2,,24.998293154389,121.54406419170952,73
MA62,文山區,木柵停車場,2,,24.997849107965493,121.5568550806851,78
MA65,文山區,義芳停車場,2,,25.002273300411762,121.542734459257,18
MA66,文山區,長揚停車場木柵站,2,,24.986765724281938,121.54746194848467,17
MA67,文山區,便利停車場瀚星站,2,,24.992391494095536,121.54382523528386,42
MA68,文山區,磐石景美站停車場,2,,24.992556880296796,121.54208869784938,4
MA69,文山區,木柵停車場,2,,24.989191405981916,121.56701322975759,10
MA70,文山區,博客停車場萬慶站,2,,24.993000986922688,121.53863391107642,49
MA71,文山,禾菘物業管理顧問有限公司福興停車場,2,,25.006454170391258,121.54897157710356,25
MA72,文山區,台北景福停車場,2,,24.994703664249204,121.53728367600692,49
